original_size,cleaned_size,word_count,formula_count,section_count,figure_count,table_count,citation_count,filename
22220,13661,1870,120,4,0,0,0,Grusho-Zatsarinny.tex
34816,23970,3657,134,4,0,0,2,grusho.tex
32578,24576,3359,6,8,2,0,2,grushoN.tex
14298,9072,1122,47,0,0,0,0,gubanov.tex
31795,20887,2725,139,4,5,2,17,gud-ush.tex
57588,18701,2972,492,5,0,0,26,GudaSA.tex
34980,5538,967,274,4,4,0,8,GUDKOV.TEX
39715,12795,1725,150,7,0,0,4,gudkova.tex
36351,22219,2896,170,0,5,0,11,gureev.tex
28037,17052,2259,59,0,8,1,11,gureev1.tex
6732,4273,544,27,0,0,0,0,gureev2.tex
22728,6804,922,93,0,4,0,0,gureevs.tex
66833,15069,2769,968,4,2,13,0,gurevich.tex
15037,2608,390,90,0,0,0,0,gurieva.tex
43507,32526,3986,123,5,2,0,10,guriiev.tex
24634,9307,1322,40,0,2,0,9,gurskaya.tex
15503,10082,1312,72,0,2,0,9,gusev.tex
64282,16363,2613,569,0,0,0,31,gushchin.tex
116414,11790,2143,529,0,0,0,89,gushin.tex
35769,6421,1088,253,0,0,0,1,gushina.tex
30027,12580,1957,134,5,0,0,0,hachumovi.tex
28876,7062,1230,243,3,0,0,10,haplanov.tex
30474,20485,3234,8,3,6,0,11,Haritonov.tex
34807,9625,1618,250,3,0,0,0,Hatskevich.tex
21641,16241,2091,9,5,4,0,0,hilko.tex
26985,9596,1246,89,5,0,1,0,horoshilov.tex
35342,6104,939,186,5,0,0,0,husainov.tex
44347,16208,2175,186,7,0,0,11,hvatova.tex
55496,12782,1889,111,8,0,0,7,ignat.tex
33425,5884,1011,354,0,0,0,9,ignatyev.tex
34493,22034,3363,89,4,0,0,16,Ilin.tex
33120,12592,1774,128,4,0,0,20,ilini.tex
18263,8909,1135,45,0,2,0,3,ilinyck.tex
27407,19132,2355,2,5,2,0,0,ilushin.tex
40491,13404,2015,225,0,0,0,20,imanbaev.tex
35334,16520,2121,2,0,0,0,0,index-15i.tex
34164,16235,2123,8,0,0,0,0,index-16i.tex
34135,16145,2102,0,0,0,0,0,index-17i.tex
34696,15797,2079,2,0,0,0,0,index12.tex
40587,18707,2431,5,0,0,0,0,index13.tex
42876,19346,2582,10,0,0,0,0,index14.tex
34404,16934,2187,0,0,0,0,0,index27.tex
40258,18670,2480,0,0,0,0,0,index28.tex
38912,18806,2447,4,0,0,0,0,index29.tex
39610,18518,2392,0,0,0,0,0,index30.tex
37502,18148,2380,4,0,0,0,0,index31ss.tex
35404,16330,2188,0,0,0,0,0,index32ss.tex
35503,17258,2360,2,0,0,0,0,index33ss.tex
31498,18291,2421,65,4,0,0,1,inkova-Kruzhkov.tex
34225,20102,2682,31,4,9,0,3,inkova.tex
817,15,2,2,0,0,0,0,insert.tex
31981,17128,2250,95,0,3,0,2,ipatova.tex
2455,1180,236,0,0,0,0,0,ipi-ind21-1.tex
17069,17,7,7,0,0,0,0,IPI.TEX
9320,3208,471,0,0,0,0,0,ipi20-cont.tex
3876,1646,250,0,0,0,0,0,ipi20-conteng.tex
6084,1678,239,0,0,0,0,0,ipi20-contrus.tex
